,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,21.38,6.48
std,55.12369927918682,1.019803902718557
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,11.0
no_min_moves,659.0,79.0
