,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.659,6.37
std,26.408447987814906,0.9914279060674521
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,363.0,12.0
no_min_moves,703.0,84.0
