,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.085,6.56
std,18.31942620215973,0.9777318630174612
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,7.0
max,346.0,10.0
no_min_moves,666.0,72.0
