,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.836,6.36
std,21.31852676860161,0.8706203523808742
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,322.0,10.0
no_min_moves,695.0,83.0
