,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.554,6.42
std,34.29117917145703,0.9009534792191947
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,369.0,10.0
no_min_moves,673.0,81.0
