,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,24.404,6.47
std,59.73426961943175,1.0959521481849064
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,11.0
no_min_moves,677.0,81.0
