,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.696,6.48
std,12.225262411950144,1.1761948577656443
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,220.0,14.0
no_min_moves,692.0,80.0
