,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.783,6.29
std,23.882510028999995,0.6558978733019495
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,417.0,8.0
no_min_moves,694.0,82.0
