,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.762,6.53
std,18.158554157451224,1.0584436831041273
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.25
max,292.0,12.0
no_min_moves,678.0,75.0
