,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.091,6.39
std,26.888542405878248,1.0626344240574552
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,241.0,12.0
no_min_moves,685.0,85.0
