,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.471,5.34
std,16.546448076368048,0.7813482261482715
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,265.0,9.0
no_min_moves,697.0,82.0
