,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.421,5.41
std,16.313426583243846,0.9544684913657971
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,205.0,9.0
no_min_moves,712.0,82.0
