,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.937,5.35
std,34.76946860317176,0.8211226608993472
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,418.0,9.0
no_min_moves,722.0,83.0
