,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.648,5.47
std,11.79835994099592,1.0195562512656915
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,148.0,9.0
no_min_moves,688.0,80.0
