,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.594,5.48
std,18.38567913342331,0.8346050901867641
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,6.0
max,294.0,8.0
no_min_moves,697.0,73.0
