,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.198,5.46
std,15.689007009398043,1.0092501466860726
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,269.0,9.0
no_min_moves,721.0,80.0
