,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.666,5.34
std,24.044595787548324,0.9235417115264979
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,363.0,10.0
no_min_moves,705.0,85.0
