,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.268,5.39
std,16.62734628991183,1.033724266226666
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,287.0,10.0
no_min_moves,697.0,85.0
