,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.005,5.22
std,14.86061280071629,0.6602723649825092
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,206.0,9.0
no_min_moves,720.0,88.0
