,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.684,5.2
std,16.422114048740188,0.6513389472789295
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,260.0,9.0
no_min_moves,719.0,90.0
