,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.959,5.37
std,9.025895289985685,0.9282872247947679
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,172.0,10.0
no_min_moves,718.0,82.0
