,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.982,5.97
std,21.777923545507132,1.6296185337853046
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,6.0
max,306.0,14.0
no_min_moves,683.0,53.0
