,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.189,5.2
std,19.25492225460885,0.6195469181897234
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,274.0,8.0
no_min_moves,707.0,89.0
