,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.0,5.41
std,24.85988765087272,1.0926291154085102
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,324.0,10.0
no_min_moves,712.0,86.0
