6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,7
6,6,6,6,8,6,6,8,6,6,6,6,6,6,6,6,10
6,6,8,6,7,10,6,8,6,6,6,6,6,6,6,7,8
8,6,6,6,6,10,6,6,6,6,6,6,6,6,6,8,6
6,8,6,6,6,8,8,6,6,6,8,6,6,6,6,6,6
6,6,8,6,8,10,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,10,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6
6,6,6,6,6,7,8,6,6,6,6,6,6,6,6,6,9
6,6,6,6,6,6,6,6,6,8,6,6,6,8,8,6,6
6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,8,6,6,6,6,6,8,9,6,6,6,6,6
6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,8,6
6,6,6,6,8,8,6,6,6,8,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,8,8,6,6,6,8
6,6,6,9,6,6,6,6,6,6,6,8,6,6,8,9,6
6,6,6,6,6,10,6,6,6,6,6,10,6,6,6,6,8
6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,8
6,6,6,6,7,6,6,6,7,6,6,6,8,6,6,8,6
6,6,8,6,8,6,12,8,6,6,6,8,8,6,6,6,6
6,6,11,10,6,6,8,8,6,6,8,9,6,6,6,6,6
8,6,6,6,10,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,8,6,6,6,6,6,6,99,9,6,10,8,6
6,6,11,8,8,8,6,6,6,6,6,6,6,6,6,8,6
6,8,6,6,6,6,9,7,6,8,6,6,6,6,6,6,6
6,7,6,6,7,6,6,6,6,8,6,6,6,6,7,8,6
7,6,7,8,7,6,6,6,7,6,7,6,6,6,6,6,6
6,6,6,6,6,6,6,8,6,6,6,8,8,6,6,6,6
6,6,6,6,8,6,6,6,6,6,6,6,6,8,13,6,6
8,6,6,6,8,6,10,6,6,6,8,8,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,8,8,8,6,6,8,8,6,6,6,6,6,6,6,12
12,6,8,8,8,6,6,6,6,8,6,8,8,6,6,7,6
6,7,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,8,6,6,6,6,7,6,6,6,8,6,6,6
8,8,6,7,6,6,6,6,8,8,6,6,6,6,6,6,6
6,6,6,6,6,6,6,12,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6
8,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6
6,6,6,6,8,6,6,6,6,6,6,9,6,6,6,6,8
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,7,8,6,6,6,6,6,6,6,6,6,6,6,6,8,6
6,6,6,6,6,6,8,6,7,6,6,6,6,8,6,6,6
6,6,6,6,6,6,6,6,8,6,8,6,8,6,8,6,10
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
