58,55,75,62,76,56,61,60,57,63,59,74,54,68,65,52,72,66,71,51,50,70,67,73,53,69,64
5,5,5,5,5,5,7,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,7,9,5
5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,8,5,8,5,5,6,5,5,5,5,5,5,5,5,5
5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7,9,5,7,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5
5,7,5,7,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,8,9,7,5,7,5,7,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,5,5,5,5,5,5,5,5,6,5,7,5
5,5,7,9,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
5,5,5,5,7,6,5,5,5,5,5,5,5,9,5,5,5,5,7,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,6,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5,5,5
5,5,5,7,5,8,7,5,5,5,5,5,5,5,9,5,5,5,5,5,5,7,5,5,11,5,5
5,5,5,5,7,7,5,7,5,5,5,5,6,5,5,7,5,5,7,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,7,5,5,5,5,7,8,5,5,8,5
5,5,5,5,5,6,7,5,5,5,5,7,5,5,5,5,5,6,5,5,5,5,5,5,7,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,7,5,8,5,5,5,5,7,5,5
7,5,5,5,8,5,5,5,5,5,6,5,5,7,5,7,5,5,5,5,7,5,5,6,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,7,5,5,5,5,5
5,7,7,5,5,5,5,5,5,7,5,5,5,7,5,5,5,5,5,5,6,5,5,5,5,5,5
7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,5,5,5,5,7
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5
5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5
5,5,5,7,7,5,5,5,5,5,5,6,5,5,5,7,5,7,5,7,5,5,5,5,7,9,5
5,5,5,5,5,5,5,5,7,5,5,5,5,5,6,5,5,5,6,7,5,5,5,7,5,5,5
