86,62,55,75,58,78,88,85,61,76,56,57,77,89,60,84,74,54,79,59,63,87,52,72,81,65,68,71,51,82,66,67,83,50,70,64,80,69,73,53
8,4,4,4,4,5,5,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,5,4,6,4,4,4,4,4,4,4,5,4,4,4,6
4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
4,4,6,4,4,4,4,4,4,4,4,4,4,4,7,6,6,4,6,4,4,4,4,6,4,4,4,4,4,4,4,4,4,7,4,5,4,6,4,4
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,5,4,4,4,4
4,4,4,4,6,4,6,4,4,4,4,4,4,4,8,4,4,6,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4
5,4,4,6,4,6,4,4,6,4,4,4,4,4,6,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,6,4
4,4,4,4,4,4,4,4,4,5,6,4,4,4,4,4,5,4,4,4,4,6,4,4,4,4,4,4,4,10,4,4,4,4,6,5,7,6,4,4
6,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,9,4,4,4,4,7,4,4,4,4,4,5,4,4,4,4
4,4,4,6,4,6,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,6,5,4,4,4,4
4,4,10,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5,4,4,4,4
4,4,4,4,4,4,4,4,4,7,4,6,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,4,4,4,4,4,4,4,4,5,4,8,4,6
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,6,4,5,4,4,4,6,4,4,4,4,4,4,4,5,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4,4,5,4,4,6,4
4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,6,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
4,4,4,5,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
