65,81,68,52,72,66,82,71,51,50,70,83,67,73,53,80,64,69,55,75,58,78,62,86,76,56,88,61,85,89,84,60,57,77,87,63,74,54,79,59
7,5,5,8,5,6,5,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,7,5,7,5,5,5,8,5,5,7,7,7
5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5,5,7,7,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,7,6,5,5
5,5,5,5,5,5,6,5,5,5,5,5,7,5,6,5,5,5,5,7,5,5,5,5,7,5,5,5,5,5,5,5,5,5,6,5,5,9,5,5
5,5,5,5,5,5,5,5,5,5,5,5,7,10,5,5,7,5,7,5,5,5,5,5,7,5,5,5,5,5,5,5,7,5,6,5,7,10,7,5
5,7,5,5,5,5,5,5,5,5,8,5,9,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12,7,5,23,5,5
5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,7,5,5,5,5,5
5,6,5,7,5,5,5,5,5,9,5,6,7,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5,5,5,16,5,5,14,5,5
5,5,5,5,5,5,5,5,5,5,5,5,18,5,5,6,5,5,5,7,5,5,8,5,7,5,5,5,5,7,5,5,5,5,6,5,5,10,5,6
5,5,5,8,5,7,5,5,5,5,5,7,10,5,5,5,5,5,5,5,7,5,5,6,5,5,7,5,5,5,5,5,7,5,7,5,5,6,5,7
7,5,5,7,5,9,5,5,5,5,5,5,10,5,7,7,5,5,5,5,5,6,5,7,5,5,7,5,5,5,5,5,5,5,10,6,5,7,7,5
5,5,5,13,5,5,5,5,5,5,5,5,30,5,7,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,6,5,5,5,31,5,5,15,5,5
5,5,7,7,5,5,5,7,7,5,5,5,18,7,5,5,5,5,5,7,5,5,8,5,7,5,5,5,5,5,5,5,5,5,7,5,5,9,5,9
5,5,5,22,5,5,5,5,5,5,5,5,16,5,5,5,7,5,7,5,5,7,5,5,5,7,5,5,5,5,5,5,5,7,12,5,5,11,5,5
5,5,5,7,5,5,5,5,5,5,5,7,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,32,5,5,21,5,5
6,5,5,16,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,7,5,5,5,5,6,5,5,11,5,5,7,5,5
5,5,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,7,5,5,5,11,5,5,5,5,7,5,5,6,5,27,5,5,24,5,7
5,5,5,12,5,5,5,5,5,5,5,5,8,5,5,5,6,5,5,5,7,5,5,6,5,5,5,5,5,7,5,5,5,5,12,6,5,12,5,7
7,5,5,5,5,5,5,5,5,7,11,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,16,7,5
5,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,7,5,7,8,5,5
9,7,9,14,5,5,5,7,7,5,5,5,5,5,5,6,5,5,7,5,7,5,5,5,9,7,5,5,5,5,5,5,5,5,6,5,5,9,5,7
5,5,7,5,5,7,5,5,5,5,5,7,5,5,5,5,5,7,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,9,5,5
5,5,5,7,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,7,5,5,5,5,5,5,5,7,5,5,10,5,7,7,5,6
5,7,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,7,5,5,5,5,5,5,5
5,5,5,5,5,5,7,5,5,5,10,5,5,5,5,5,5,5,7,5,7,5,5,5,5,7,5,5,5,7,5,5,5,5,7,5,5,7,6,5
5,5,5,5,9,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,7,5,5,6,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,8,5,5,5,5,5,9,5,7,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,5,6,5,6,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,5,5,5,5,5,5,7,5,6,5,5,5,5,7,5,5,5,5,5,5,5,5,7
5,5,9,5,5,5,5,5,5,5,5,5,8,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,5,7,5,5,5,5,5,5
5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,7,7,5,5,5,5,7,5,5,5,9,5,5,5,5,5,5,10,6,5,5,5,5,5
5,5,5,5,7,5,5,5,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,5,5,5,7,5,5,5,7,7,5,6,5,5,5
5,5,5,5,5,5,5,8,5,5,5,7,7,5,5,5,8,5,5,5,5,5,5,5,5,5,5,9,5,5,6,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,13,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,7,5,5
7,5,5,5,7,5,5,5,5,5,5,7,5,5,5,5,27,7,5,5,5,5,5,5,5,7,5,5,5,5,6,5,5,5,7,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,9,7,5,5,5,5,7,5,5,5,7,6,5,5,5
7,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,9,5,7,6,5,5,5,5,5,9,5,5,5,5,7,5,5,5,5,5,5,5,5,5
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5,5,5,5,7,5,9,5,5,5,5,5,5,7,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,8,5,5,5,7,5,7,7,14,5,5,5,5,5,7,5,5,8,5,5,7,7,5,5,5,5,7,5,5,5,7,5
5,7,5,5,5,5,5,5,5,5,7,5,5,5,6,5,16,5,5,5,5,5,5,5,5,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,6,13,5,5,5,5,5,9,5,5,7,8,5,5,5,5,5,7,5,7,5,5,6,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,7,5,5,5,5,5,5,17,5,5,7,5,5,5,5,5,6,5,5,5,5,5
5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,7,5,5,5,5,7,5,9,5,5,5,5,7,5,5,5,7,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,5,9,5,5,8,5,5,7,13,5,5,5,5,5,5,5,5,5,5,7,5,5,7
5,5,5,5,5,7,5,8,5,5,5,5,5,5,5,5,12,5,7,5,5,5,7,5,5,13,5,5,5,5,5,6,7,5,5,5,5,5,5,7
5,5,5,6,5,5,5,5,11,7,5,5,5,5,5,5,18,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,6,5,7,5,5,6,5,5
5,5,5,7,5,5,7,5,5,5,5,5,5,10,5,5,14,7,5,7,5,5,5,5,5,15,5,5,5,5,9,5,5,7,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,7,10,5,8,5,5,5,5,5,5,16,7,5,5,5,9,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,7,7,5,5,5,5,5,12,5,5,5,5,5,5,5,5,25,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,64,5,5,5,5,5,5,7,5,5,7,5,5,5,5
5,5,7,5,5,5,5,5,5,5,5,5,5,5,7,7,6,5,5,5,5,5,7,5,5,111,5,7,8,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,5,5,5,5,5,121,5,5,5,5,5,5,5,5,5,5,5,5,5,8
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,7,5,5,7,5,5,101,5,5,5,5,5,5,5,7,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5,7,5,8,90,5,5,5,5,5,5,5,5,9,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,136,7,5,5,5,5,5,5,5,5,7,5,5,5,5
7,7,7,5,7,5,5,5,5,7,5,7,5,6,5,5,5,7,5,5,5,5,5,5,5,84,5,5,6,5,5,5,5,5,6,5,5,5,5,5
5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,180,5,5,5,5,5,7,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,7,5,5,5,5,5,5,5,160,5,5,5,5,5,5,7,5,7,5,5,5,7,5
5,6,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,15,5,6,5,8,5,7,5,82,5,5,7,5,5,5,5,5,5,5,6,6,5,5
5,5,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,112,5,5,5,7,5,5,5,5,7,5,5,7,5,5
5,5,5,5,5,5,7,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5,5,214,5,5,5,5,5,5,5,5,10,5,6,5,5,5
7,5,5,7,5,5,5,5,7,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,89,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,6,144,5,5,6,5,5,5,5,5,5,7,5,5,5,5
6,5,5,5,8,5,5,6,5,5,8,5,5,9,5,5,7,5,5,5,5,5,5,5,5,111,5,5,5,5,8,5,7,5,5,5,5,5,5,5
6,5,5,5,5,5,5,7,5,5,8,5,5,6,7,7,5,6,5,5,5,5,5,5,7,123,5,5,5,5,5,5,7,5,5,5,7,5,5,7
5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,8,9,5,5,5,5,5,7,121,5,7,5,5,5,5,5,5,5,5,7,5,7,5
5,5,5,5,5,5,7,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,163,5,5,5,5,5,5,7,5,5,7,5,5,5,7
