,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.931,6.35
std,18.977997876578115,0.8087276451565163
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,236.0,10.0
no_min_moves,705.0,83.0
