,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.367,6.32
std,32.209249397444005,0.8273115763993903
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,337.0,11.0
no_min_moves,689.0,85.0
