,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.068,6.36
std,26.177904015766018,1.0102504939895158
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,347.0,12.0
no_min_moves,704.0,86.0
