,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.965,6.24
std,27.053681388614685,0.6375457995035703
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,340.0,8.0
no_min_moves,695.0,87.0
