,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.888,6.44
std,27.90376455025515,0.9136451580058174
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,432.0,11.0
no_min_moves,690.0,78.0
