,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.826,6.32
std,27.49395645667683,0.7230686570639631
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,300.0,8.0
no_min_moves,675.0,83.0
