,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,22.484,6.51
std,52.90191259639254,1.0963207522979723
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,436.0,10.0
no_min_moves,668.0,80.0
