,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.721,6.56
std,20.639359053569038,0.9777318630174613
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,7.0
max,253.0,10.0
no_min_moves,676.0,72.0
