,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.202,6.37
std,27.795607419011223,0.8836906081367454
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,418.0,10.0
no_min_moves,692.0,83.0
