,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.267,5.39
std,17.498111180778768,1.1625033941516647
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,258.0,14.0
no_min_moves,719.0,84.0
