,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.276,5.33
std,15.950305208247151,0.9217352980091191
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,307.0,10.0
no_min_moves,727.0,86.0
