,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.903,5.31
std,17.103687530094998,0.706320670013903
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,344.0,8.0
no_min_moves,733.0,82.0
