,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.965,5.38
std,32.912262030920814,1.0710138687574065
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,292.0,12.0
no_min_moves,696.0,85.0
