,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.59,5.36
std,28.24286741036681,0.7852169487254186
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,452.0,8.0
no_min_moves,708.0,82.0
