,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.021,5.28
std,14.953399719233186,0.6678776879493775
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,187.0,7.0
no_min_moves,730.0,84.0
