,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.322,5.3
std,15.412847623715479,0.7587869106393282
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,184.0,9.0
no_min_moves,715.0,85.0
