,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.316,5.31
std,25.612265267487217,0.7745314647572362
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,340.0,9.0
no_min_moves,728.0,84.0
