,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.148,5.39
std,25.56727951468012,1.1449934938723891
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,241.0,10.0
no_min_moves,730.0,87.0
