,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.547,5.22
std,11.279229229517949,0.6602723649825094
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,153.0,9.0
no_min_moves,723.0,88.0
