,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.375,5.39
std,16.119870508947187,0.9199802369418794
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,233.0,9.0
no_min_moves,718.0,83.0
