,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.773,5.24
std,14.477605881915425,0.6980492298346354
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,272.0,9.0
no_min_moves,738.0,88.0
