,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.63,5.26
std,22.31903311613743,0.6907761700954348
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,500.0,8.0
no_min_moves,732.0,87.0
