,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.797,6.44
std,28.69793306777271,1.0760946974963672
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,351.0,13.0
no_min_moves,667.0,82.0
