pid=71,pid=51,pid=66,pid=82,pid=52,pid=72,pid=68,pid=65,pid=81,pid=69,pid=80,pid=64,pid=73,pid=53,pid=83,pid=67,pid=50,pid=70,pid=61,pid=85,pid=88,pid=76,pid=56,pid=62,pid=86,pid=58,pid=78,pid=55,pid=75,pid=79,pid=59,pid=74,pid=54,pid=87,pid=63,pid=57,pid=77,pid=84,pid=60,pid=89
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7.51,6.48,6.49,6.33,6.46,6.45,6.44,6.36,6.44,6.51,6.41,6.38,6.4,6.38,6.62,6.39,6.46,6.6,6.49,6.5,6.28,6.59,6.62,7.57,6.32,6.5,6.38,6.32,6.34,7.18,6.44,6.31,6.46,6.6,6.46,6.39,6.49,6.49,6.27,6.48
0.9897964284119082,1.0098504739801728,0.9999494936740504,0.8995509541943243,1.1048104184003973,1.0187633620614691,1.1038957643663003,1.0002019998000606,1.0760946974963672,0.9795381306998464,1.0258773037864917,0.7625051746802387,0.9101004495564364,0.8964576753178947,1.3764248815483735,0.8977525248973661,0.99919159243052,1.1281521496355325,1.0199524647271707,1.1677484162422844,0.8174856746652067,1.1728838670800128,1.285348673365018,1.2081791960205943,0.8273115763993905,1.2102257907706582,0.9076554323301236,0.7638287395970013,0.9014018263378728,1.2978614889287858,0.8565847148632608,0.8001893715259097,0.936574458957598,1.255291828921696,1.0676132163840892,0.8151965741742628,1.0298082590973188,1.0298082590973188,0.7895146188218007,0.9997979593877754
7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.25,6.0,6.0,7.25,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11.0,10.0,10.0,12.0,11.0,12.0,12.0,11.0,13.0,11.0,11.0,8.0,10.0,10.0,14.0,10.0,10.0,12.0,10.0,12.0,10.0,11.0,12.0,13.0,10.0,13.0,12.0,10.0,10.0,12.0,10.0,10.0,10.0,11.0,12.0,10.0,10.0,10.0,10.0,10.0
0.0,79.0,79.0,85.0,83.0,80.0,82.0,87.0,82.0,76.0,83.0,79.0,82.0,83.0,75.0,82.0,79.0,74.0,79.0,81.0,88.0,77.0,76.0,0.0,85.0,81.0,81.0,83.0,85.0,37.0,76.0,84.0,78.0,78.0,81.0,79.0,78.0,79.0,88.0,79.0
