,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.781,6.46
std,26.00283034952515,0.9991915924305201
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,371.0,10.0
no_min_moves,688.0,79.0
