,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.778,6.41
std,21.36499892766623,1.0258773037864917
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,325.0,11.0
no_min_moves,695.0,83.0
