,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,21.853,6.5
std,41.75021522664849,1.1677484162422844
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,330.0,12.0
no_min_moves,641.0,81.0
