,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,17.896,6.4
std,37.793617735558755,0.9101004495564365
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,385.0,10.0
no_min_moves,678.0,82.0
