,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,66.274,6.32
std,123.49009971948654,0.7638287395970013
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,18.25,6.0
max,500.0,10.0
no_min_moves,606.0,83.0
