,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.346,6.36
std,25.42539546860058,1.0002019998000606
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,404.0,11.0
no_min_moves,663.0,87.0
