,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.667,6.28
std,26.36765754412713,0.8174856746652067
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,325.0,10.0
no_min_moves,670.0,88.0
