,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.066,6.62
std,23.5756114120812,1.3764248815483737
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.25
max,229.0,14.0
no_min_moves,678.0,75.0
