,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.879,6.5
std,40.2367413486027,1.2102257907706582
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,477.0,13.0
no_min_moves,664.0,81.0
