,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.508,6.49
std,32.46555017165038,1.0298082590973188
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,366.0,10.0
no_min_moves,660.0,78.0
