,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,17.919,6.49
std,40.032874866415355,1.0199524647271707
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,371.0,10.0
no_min_moves,647.0,79.0
