,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,19.268,6.48
std,41.63471659115294,1.0098504739801728
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,439.0,10.0
no_min_moves,655.0,79.0
